DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;GETHOM;GETMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;OCUHOM;OCUMUJ
9.0;0920;6.0;2012.0;30.0;5.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9712
1.0;0108;3.0;2013.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9712
9.0;0901;4.0;2012.0;24.0;2.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536;9712
1.0;0101;1.0;2013.0;9.0;5.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536;9712
19.0;1901;10.0;2012.0;20.0;9.0;19.0;1901;45.0;44.0;2.0;2.0;320.0;320.0;9.0;9.0;7536;9712
1.0;0116;7.0;2012.0;18.0;6.0;1.0;0116;33.0;33.0;2.0;2.0;320.0;320.0;4.0;9.0;8152;9712
16.0;1601;11.0;2012.0;24.0;8.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8152;9712
1.0;0101;3.0;2012.0;18.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8152;9712
4.0;0404;8.0;2012.0;24.0;4.0;4.0;0404;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8152;9712
1.0;0101;3.0;2012.0;8.0;2.0;1.0;0101;25.0;24.0;2.0;2.0;320.0;320.0;4.0;4.0;8189;9712
1.0;0101;1.0;2013.0;8.0;10.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189;9712
9.0;0920;10.0;2012.0;7.0;6.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;8322;9712
16.0;1601;9.0;2012.0;5.0;7.0;16.0;1601;42.0;37.0;2.0;1.0;320.0;320.0;2.0;9.0;8322;9712
16.0;1601;7.0;2012.0;2.0;2.0;16.0;1601;45.0;42.0;9.0;2.0;320.0;320.0;3.0;3.0;8322;9712
16.0;1601;8.0;2012.0;8.0;2.0;16.0;1601;45.0;42.0;9.0;2.0;320.0;320.0;3.0;3.0;8322;9712
14.0;1416;4.0;2013.0;13.0;11.0;14.0;1413;29.0;19.0;2.0;1.0;320.0;320.0;3.0;1.0;8322;9712
13.0;1319;1.0;2013.0;22.0;11.0;13.0;1301;36.0;26.0;2.0;2.0;320.0;320.0;3.0;3.0;8322;9712
1.0;0101;9.0;2012.0;16.0;2.0;1.0;0101;30.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;8322;9712
13.0;1301;9.0;2012.0;20.0;6.0;13.0;1301;33.0;25.0;9.0;2.0;320.0;320.0;4.0;2.0;8322;9712
1.0;0101;6.0;2012.0;24.0;4.0;1.0;0101;34.0;22.0;2.0;2.0;320.0;320.0;4.0;3.0;8322;9712
3.0;0302;11.0;2012.0;20.0;8.0;3.0;0301;30.0;24.0;2.0;2.0;320.0;320.0;9.0;9.0;8322;9712
1.0;0101;1.0;2013.0;8.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
1.0;0101;2.0;2013.0;10.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
1.0;0101;2.0;2013.0;21.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
1.0;0101;2.0;2013.0;26.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
7.0;0716;1.0;2013.0;24.0;10.0;7.0;0719;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
9.0;0920;10.0;2012.0;3.0;7.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
20.0;2001;5.0;2012.0;7.0;2.0;20.0;2001;999.0;999.0;9.0;9.0;9999.0;320.0;9.0;9.0;8322;9712
1.0;0108;5.0;2012.0;20.0;2.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322;9712
1.0;0101;7.0;2012.0;4.0;6.0;1.0;0101;57.0;999.0;2.0;9.0;320.0;320.0;3.0;9.0;8332;9712
3.0;0309;7.0;2012.0;22.0;6.0;1.0;0101;31.0;21.0;9.0;9.0;320.0;320.0;9.0;9.0;8332;9712
1.0;0101;4.0;2012.0;27.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8332;9712
12.0;1212;12.0;2012.0;26.0;10.0;9.0;0920;31.0;999.0;2.0;9.0;320.0;320.0;1.0;9.0;9211;9712
21.0;2101;5.0;2012.0;15.0;3.0;21.0;2101;28.0;18.0;2.0;9.0;320.0;320.0;1.0;1.0;9211;9712
6.0;0604;6.0;2012.0;15.0;3.0;6.0;0604;28.0;18.0;2.0;9.0;320.0;320.0;1.0;1.0;9211;9712
1.0;0115;4.0;2013.0;21.0;11.0;1.0;0115;32.0;27.0;1.0;2.0;320.0;320.0;2.0;9.0;9211;9712
5.0;0502;2.0;2013.0;21.0;11.0;5.0;0502;29.0;21.0;2.0;2.0;320.0;320.0;9.0;2.0;9211;9712
10.0;1001;1.0;2013.0;10.0;12.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211;9712
10.0;1014;4.0;2012.0;20.0;3.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211;9712
1.0;0115;12.0;2012.0;26.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211;9712
6.0;0602;12.0;2012.0;23.0;10.0;6.0;0601;999.0;999.0;2.0;2.0;320.0;320.0;9.0;4.0;9211;9712
18.0;1801;3.0;2012.0;9.0;3.0;18.0;1801;38.0;32.0;2.0;2.0;320.0;320.0;9.0;2.0;9211;9712
1.0;0110;8.0;2012.0;30.0;5.0;1.0;0101;27.0;24.0;1.0;9.0;320.0;320.0;3.0;4.0;9313;9712
1.0;0101;2.0;2013.0;26.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9313;9712
1.0;0114;3.0;2012.0;28.0;2.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9313;9712
3.0;0314;5.0;2012.0;29.0;3.0;3.0;0301;18.0;27.0;2.0;9.0;320.0;320.0;2.0;9.0;9333;9712
1.0;0101;7.0;2012.0;30.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9333;9712
1.0;0101;11.0;2012.0;19.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9520;9712
1.0;0101;2.0;2013.0;16.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;604.0;320.0;9.0;9.0;9629;9712
9.0;0902;12.0;2012.0;20.0;9.0;9.0;0901;24.0;999.0;2.0;9.0;320.0;320.0;3.0;9.0;9711;9712
1.0;0101;3.0;2012.0;12.0;1.0;1.0;0101;44.0;39.0;9.0;9.0;68.0;720.0;1.0;1.0;9712;9712
19.0;1901;4.0;2012.0;1.0;3.0;19.0;1901;999.0;999.0;9.0;9.0;170.0;320.0;1.0;9.0;9712;9712
1.0;0101;6.0;2013.0;23.0;1.0;1.0;0101;26.0;25.0;9.0;2.0;222.0;320.0;1.0;5.0;9712;9712
1.0;0115;5.0;2012.0;30.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;8.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;5.0;2012.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;8.0;2012.0;19.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
8.0;0801;12.0;2012.0;4.0;10.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
10.0;1002;10.0;2012.0;22.0;8.0;11.0;1101;999.0;22.0;9.0;2.0;320.0;320.0;1.0;3.0;9712;9712
1.0;0101;5.0;2012.0;23.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;8.0;2012.0;31.0;5.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;10.0;2012.0;7.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
10.0;1013;4.0;2012.0;28.0;3.0;10.0;1013;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;5.0;2012.0;7.0;3.0;1.0;0101;21.0;21.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
6.0;0606;4.0;2012.0;1.0;2.0;22.0;2201;22.0;21.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
5.0;0506;8.0;2012.0;7.0;6.0;5.0;0502;22.0;18.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
4.0;0407;5.0;2012.0;13.0;3.0;4.0;0401;23.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
11.0;1107;4.0;2012.0;26.0;3.0;11.0;1101;23.0;23.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;11.0;2012.0;11.0;9.0;1.0;0101;24.0;24.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
4.0;0401;8.0;2012.0;15.0;5.0;4.0;0401;24.0;22.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
6.0;0602;6.0;2012.0;12.0;3.0;6.0;0601;24.0;22.0;2.0;2.0;320.0;320.0;1.0;5.0;9712;9712
9.0;0901;4.0;2012.0;17.0;1.0;9.0;0901;24.0;24.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
18.0;1801;11.0;2012.0;18.0;9.0;18.0;1801;24.0;24.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
18.0;1801;12.0;2012.0;6.0;12.0;18.0;1801;24.0;23.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
20.0;2001;3.0;2012.0;31.0;1.0;20.0;2001;24.0;23.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
17.0;1712;6.0;2012.0;25.0;5.0;17.0;1712;24.0;24.0;1.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;4.0;2012.0;22.0;3.0;1.0;0101;25.0;21.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;9.0;3.0;1.0;0101;25.0;24.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
1.0;0101;8.0;2012.0;27.0;6.0;1.0;0101;25.0;26.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;12.0;2012.0;16.0;8.0;1.0;0101;25.0;27.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;4.0;2012.0;16.0;1.0;1.0;0101;26.0;23.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;8.0;2012.0;24.0;4.0;1.0;0101;26.0;24.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;9.0;2012.0;10.0;7.0;1.0;0101;26.0;27.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
9.0;0901;5.0;2012.0;5.0;3.0;9.0;0901;26.0;30.0;2.0;2.0;320.0;320.0;1.0;9.0;9712;9712
9.0;0901;9.0;2012.0;27.0;7.0;9.0;0901;26.0;23.0;2.0;1.0;320.0;320.0;1.0;1.0;9712;9712
11.0;1101;5.0;2012.0;2.0;4.0;11.0;1101;26.0;24.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
22.0;2201;7.0;2012.0;16.0;5.0;22.0;2201;26.0;20.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;12.0;2012.0;27.0;3.0;1.0;0108;26.0;26.0;9.0;2.0;320.0;320.0;1.0;3.0;9712;9712
2.0;0201;1.0;2013.0;4.0;6.0;2.0;0201;27.0;23.0;9.0;2.0;320.0;320.0;1.0;5.0;9712;9712
10.0;1013;4.0;2012.0;22.0;2.0;10.0;1013;27.0;27.0;1.0;2.0;320.0;320.0;1.0;5.0;9712;9712
1.0;0115;3.0;2012.0;28.0;2.0;1.0;0115;27.0;21.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;3.0;2013.0;8.0;10.0;1.0;0101;28.0;30.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
2.0;0207;1.0;2013.0;28.0;12.0;2.0;0201;28.0;25.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
3.0;0301;11.0;2012.0;20.0;8.0;3.0;0301;28.0;24.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
11.0;1101;11.0;2012.0;18.0;10.0;8.0;0801;28.0;20.0;9.0;9.0;320.0;320.0;1.0;5.0;9712;9712
12.0;1201;8.0;2012.0;12.0;6.0;1.0;0108;28.0;25.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
9.0;0917;12.0;2012.0;5.0;9.0;9.0;0920;28.0;23.0;2.0;2.0;320.0;320.0;1.0;5.0;9712;9712
1.0;0101;3.0;2013.0;15.0;11.0;1.0;0101;29.0;28.0;9.0;2.0;320.0;320.0;1.0;5.0;9712;9712
5.0;0506;3.0;2012.0;7.0;2.0;10.0;1001;29.0;24.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
10.0;1001;9.0;2012.0;19.0;7.0;10.0;1001;29.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
12.0;1201;6.0;2013.0;24.0;9.0;12.0;1201;29.0;29.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
14.0;1401;6.0;2012.0;25.0;4.0;14.0;1401;29.0;32.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
16.0;1615;11.0;2012.0;11.0;5.0;16.0;1601;29.0;26.0;2.0;2.0;320.0;320.0;1.0;3.0;9712;9712
19.0;1901;1.0;2013.0;15.0;11.0;19.0;1901;29.0;27.0;2.0;2.0;320.0;320.0;1.0;9.0;9712;9712
20.0;2001;6.0;2013.0;7.0;8.0;20.0;2001;29.0;26.0;2.0;2.0;320.0;320.0;1.0;5.0;9712;9712
1.0;0101;5.0;2012.0;13.0;3.0;1.0;0101;31.0;37.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;7.0;2012.0;20.0;6.0;1.0;0101;31.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
3.0;0303;11.0;2012.0;2.0;11.0;3.0;0301;31.0;25.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;2.0;2012.0;18.0;1.0;1.0;0101;32.0;27.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0104;7.0;2012.0;14.0;6.0;1.0;0101;32.0;31.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0115;12.0;2012.0;10.0;10.0;1.0;0115;32.0;27.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;10.0;2012.0;16.0;8.0;1.0;0101;33.0;30.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
3.0;0313;12.0;2012.0;12.0;10.0;3.0;0301;33.0;25.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
21.0;2101;1.0;2013.0;14.0;12.0;22.0;2201;33.0;32.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
1.0;0101;5.0;2012.0;2.0;3.0;1.0;0101;34.0;29.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
1.0;0114;3.0;2012.0;3.0;2.0;1.0;0101;34.0;34.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
16.0;1601;4.0;2013.0;4.0;12.0;16.0;1601;35.0;35.0;1.0;1.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;3.0;2012.0;12.0;1.0;1.0;0101;36.0;34.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;3.0;2012.0;24.0;2.0;1.0;0101;36.0;32.0;9.0;2.0;320.0;320.0;1.0;5.0;9712;9712
10.0;1010;11.0;2012.0;19.0;4.0;1.0;0101;36.0;31.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;7.0;2012.0;21.0;3.0;1.0;0101;37.0;37.0;9.0;9.0;320.0;840.0;1.0;1.0;9712;9712
16.0;1601;5.0;2012.0;29.0;2.0;16.0;1601;37.0;34.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;6.0;2012.0;21.0;3.0;1.0;0108;37.0;37.0;9.0;9.0;320.0;840.0;1.0;1.0;9712;9712
9.0;0901;1.0;2013.0;3.0;9.0;9.0;0901;38.0;38.0;9.0;2.0;320.0;320.0;1.0;4.0;9712;9712
1.0;0101;6.0;2012.0;18.0;1.0;1.0;0101;39.0;35.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
15.0;1502;1.0;2013.0;24.0;9.0;15.0;1502;39.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;11.0;2012.0;18.0;10.0;1.0;0101;40.0;35.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
16.0;1610;8.0;2012.0;6.0;7.0;16.0;1610;41.0;30.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;28.0;5.0;1.0;0101;42.0;44.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;9.0;2012.0;14.0;6.0;1.0;0101;42.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
11.0;1101;5.0;2012.0;19.0;3.0;11.0;1101;42.0;20.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;3.0;2012.0;26.0;1.0;1.0;0108;42.0;40.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
3.0;0301;2.0;2012.0;25.0;1.0;3.0;0301;44.0;30.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;5.0;2012.0;24.0;4.0;1.0;0101;46.0;43.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;4.0;2013.0;14.0;12.0;1.0;0101;53.0;54.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;15.0;11.0;1.0;0101;54.0;40.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;9.0;2012.0;20.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;11.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;26.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;30.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;2.0;2012.0;11.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;2.0;2013.0;27.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;2.0;2013.0;29.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;4.0;2012.0;1.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;4.0;2012.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;5.0;2012.0;1.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;5.0;2012.0;26.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;9.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;17.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;20.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;25.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;6.0;2012.0;27.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;6.0;2013.0;11.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;7.0;2012.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;7.0;2012.0;21.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;7.0;2012.0;30.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;8.0;2012.0;6.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;10.0;2012.0;2.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;10.0;2012.0;3.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;11.0;2012.0;1.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;11.0;2012.0;12.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;12.0;2012.0;1.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;12.0;2012.0;9.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;12.0;2012.0;11.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0103;7.0;2012.0;9.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;6.0;2012.0;24.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
12.0;1202;2.0;2013.0;3.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0108;8.0;2012.0;11.0;5.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
5.0;0501;11.0;2012.0;1.0;8.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
9.0;0901;9.0;2012.0;7.0;6.0;9.0;0901;999.0;31.0;9.0;9.0;320.0;320.0;1.0;4.0;9712;9712
9.0;0909;11.0;2012.0;28.0;9.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
10.0;1001;1.0;2013.0;10.0;12.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;8.0;2012.0;23.0;5.0;11.0;1101;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
9.0;0901;11.0;2012.0;12.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
12.0;1201;9.0;2012.0;22.0;8.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
15.0;1504;9.0;2012.0;26.0;6.0;15.0;1501;999.0;22.0;9.0;2.0;320.0;188.0;1.0;2.0;9712;9712
1.0;0101;4.0;2012.0;9.0;3.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
20.0;2011;6.0;2012.0;30.0;3.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0108;2.0;2013.0;6.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;6.0;2012.0;1.0;3.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0108;7.0;2012.0;22.0;5.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0114;10.0;2012.0;16.0;8.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0115;5.0;2012.0;21.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0115;7.0;2012.0;6.0;6.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0115;9.0;2012.0;6.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
1.0;0101;9.0;2012.0;13.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;10.0;2012.0;10.0;8.0;1.0;0101;999.0;30.0;2.0;9.0;320.0;320.0;1.0;4.0;9712;9712
1.0;0108;4.0;2013.0;8.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;5.0;2012.0;27.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;10.0;2012.0;10.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;11.0;2012.0;3.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712;9712
15.0;1503;8.0;2012.0;20.0;7.0;15.0;1501;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;1.0;2013.0;15.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0108;9.0;2012.0;8.0;5.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712;9712
1.0;0101;2.0;2012.0;3.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;9999.0;320.0;1.0;9.0;9712;9712
20.0;2011;12.0;2012.0;20.0;11.0;22.0;2201;20.0;23.0;2.0;9.0;320.0;320.0;2.0;1.0;9712;9712
14.0;1412;11.0;2012.0;1.0;10.0;14.0;1401;26.0;21.0;1.0;2.0;320.0;320.0;2.0;2.0;9712;9712
1.0;0101;11.0;2012.0;15.0;10.0;1.0;0101;30.0;27.0;2.0;2.0;320.0;320.0;2.0;4.0;9712;9712
12.0;1215;7.0;2012.0;18.0;1.0;12.0;1215;42.0;38.0;2.0;2.0;320.0;320.0;2.0;2.0;9712;9712
18.0;1801;11.0;2012.0;16.0;11.0;18.0;1801;20.0;18.0;2.0;2.0;320.0;320.0;3.0;4.0;9712;9712
22.0;2201;8.0;2012.0;30.0;5.0;22.0;2201;20.0;19.0;2.0;9.0;320.0;320.0;3.0;1.0;9712;9712
